family,seq_id,flagged_by_kmeans_minority,flagged_by_robust_z,high_confidence
CYTC,CYTC|Calycina_marina,True,True,True
CYTC,CYTC|Silurus_asotus,True,True,True
CYTC,CYTC|Neodiprion_virginianus,True,True,True
CYTC,CYTC|Saitozyma_sp._JCM_24511,True,True,True
CYTC,CYTC|Cariama_cristata,False,True,False
CYTC,CYTC|Amylostereum_chailletii,False,True,False
CYTC,CYTC|Acaulospora_colombiana,True,True,True
CYTC,CYTC|Linnemannia_hyalina,True,True,True
CYTC,CYTC|Coniochaeta_sp._PMI_546,True,True,True
CYTC,CYTC|Aspergillus_neoniger_CBS_115656,False,True,False
CYTC,CYTC|Cordyceps_javanica,True,True,True
CYTC,CYTC|Lachnellula_willkommii,True,True,True
CYTC,CYTC|Blastomyces_parvus,True,True,True
CYTC,CYTC|Aspergillus_burnettii,False,True,False
CYTC,CYTC|Podochytrium_sp._JEL0797,True,True,True
CYTC,CYTC|Coemansia_sp._RSA_532,True,True,True
CYTC,CYTC|Diplocarpon_rosae,True,True,True
CYTC,CYTC|Geoglossum_simile,True,True,True
CYTC,CYTC|Hoolock_leuconedys,False,True,False
CYTC,CYTC|Trichoderma_harzianum,False,True,False
CYTC,CYTC|Fonsecaea_pedrosoi_CBS_271.37,False,True,False
CYTC,CYTC|Aureobasidium_sp._EXF-10728,False,True,False
CYTC,CYTC|Molorchus_minor,False,True,False
GAPDH,GAPDH|Zeuzera_pyrina,True,True,True
GAPDH,GAPDH|Synanthedon_andrenaeformis,True,True,True
GAPDH,GAPDH|Erebia_ligea,True,True,True
GAPDH,GAPDH|Synanthedon_myopaeformis,True,True,True
GAPDH,GAPDH|Euphydryas_editha,True,True,True
GAPDH,GAPDH|Anania_crocealis,True,True,True
GAPDH,GAPDH|Kazachstania_naganishii_CBS_8797,False,True,False
GAPDH,GAPDH|Acomys_cahirinus,True,True,True
GAPDH,GAPDH|Metarhizium_rileyi_RCEF_4871,False,True,False
GAPDH,GAPDH|Operophtera_brumata,False,True,False
GAPDH,GAPDH|Geoglossum_simile,False,True,False
GAPDH,GAPDH|Rattus_rattus,False,True,False
GAPDH,GAPDH|Hypsopygia_costalis,True,True,True
GAPDH,GAPDH|Porites_lobata,True,True,True
GAPDH,GAPDH|Drepana_falcataria,True,True,True
GAPDH,GAPDH|Cynocephalus_volans,True,True,True
GAPDH,GAPDH|Alectoria_sarmentosa,False,True,False
GAPDH,GAPDH|Acleris_literana,True,True,True
GAPDH,GAPDH|Corythaeola_cristata,False,True,False
GAPDH,GAPDH|Motacilla_alba_alba,False,True,False
GAPDH,GAPDH|Melanargia_galathea,False,True,False
GAPDH,GAPDH|Endotricha_flammealis,True,True,True
GAPDH,GAPDH|Hibiscus_syriacus,False,True,False
GAPDH,GAPDH|Apodemus_sylvaticus,False,True,False
GAPDH,GAPDH|Aspergillus_luchuensis,False,True,False
GAPDH,GAPDH|Cydia_splendana,False,True,False
GAPDH,GAPDH|Diabrotica_balteata,False,True,False
GAPDH,GAPDH|Rattus_norvegicus,False,True,False
GAPDH,GAPDH|Mus_pahari,False,True,False
GAPDH,GAPDH|Teleiodes_luculella,True,True,True
GAPDH,GAPDH|Arvicola_amphibius,True,True,True
GAPDH,GAPDH|Pammene_fasciana,False,True,False
GAPDH,GAPDH|Lobulomyces_angularis,True,True,True
HSP70,HSP70|Galemys_pyrenaicus,True,False,False
HSP70,HSP70|Neomonachus_schauinslandi,True,False,False
HSP70,HSP70|Mauremys_mutica,True,False,False
HSP70,HSP70|Megalops_atlanticus,True,False,False
HSP70,HSP70|Chanos_chanos,True,False,False
HSP70,HSP70|Dipus_sagitta,True,False,False
HSP70,HSP70|Sarcophilus_harrisii,True,False,False
HSP70,HSP70|Podarcis_raffonei,True,False,False
HSP70,HSP70|Taeniopygia_guttata,True,True,True
HSP70,HSP70|Bos_gaurus,True,False,False
HSP70,HSP70|Meleagris_gallopavo,True,True,True
HSP70,HSP70|Toxotes_jaculatrix,True,False,False
HSP70,HSP70|Pedinophyceae_sp._YPF-701,False,True,False
HSP70,HSP70|Polyodon_spathula,True,False,False
HSP70,HSP70|Onychomys_torridus,True,False,False
